product,page,page_title,section,item,attribute,value,doc_url
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,View or edit Email address permission \*1,Tester,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,View or edit Email address permission \*1,No role,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Delete this channel \*4,Admin,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Delete this channel \*4,Member,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Delete this channel \*4,Tester,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Delete this channel \*4,No role,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Leave channel,Admin,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Leave channel,Member,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Leave channel,Tester,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Basic settings** tab,Perform Leave channel,No role,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Roles** tab,View or edit Roles tab,Admin,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Roles** tab,View or edit Roles tab,Member,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Roles** tab,View or edit Roles tab,Tester,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,**Roles** tab,View or edit Roles tab,No role,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,"Test on a channel set to ""Developing""",✅,Member,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,"Test on a channel set to ""Developing""",✅,Tester,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,"Test on a channel set to ""Developing""",✅,No role,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LINE Login tab,Admin,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LINE Login tab,Member,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LINE Login tab,Tester,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LINE Login tab,No role,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LIFF tab,Admin,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LIFF tab,Member,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LIFF tab,Tester,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,LINE Login channel,View or edit LIFF tab,No role,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,Messaging API channel,View or edit Messaging API tab,Admin,✅,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
line-developers-console,line-developers-console/managing-roles,Managing roles,Messaging API channel,View or edit Messaging API tab,Member,❌,https://developers.line.biz/en/docs/line-developers-console/managing-roles/
